TRAVEL_ID,VISIT_AREA_ID,ACTIVITY_TYPE_CD,ACTIVITY_TYPE_SEQ,CONSUME_HIS_SEQ,CONSUME_HIS_SNO,PAYMENT_NUM,BRNO,STORE_NM,ROAD_NM_ADDR,LOTNO_ADDR,ROAD_NM_CD,LOTNO_CD,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC,SGG_CD,방문지,방문지 주소,비고
e_e000666,2305280006,1,0,0,1,2,7361100221,이도옥 설렁탕,경기 고양시 일산서구 강성로 256,경기 고양시 일산서구 대화동 2209,3193002,4128710400,5/28/23 22:34,1,34000,설렁탕;갈비탕;소주,,이로옥 설렁탕,경기 고양시 일산서구 강성로 256,
e_e000666,2305290001,6,1,1,1,2,1229051964,장수한의원,경기 고양시 일산서구 중앙로 1563,경기 고양시 일산서구 대화동 2222-2,3192094,4128710400,5/29/23 11:33,1,42500,,,생명 마루 장수한의원 일산점,경기 고양시 일산서구 중앙로 1563,
e_e000666,2305290002,1,0,0,1,2,2902200319,이차돌,경기 고양시 일산동구 월드고양로 19,경기 고양시 일산동구 장항동 1761,3194053,4128510400,5/29/23 13:27,1,41500,쫄면순두부(런치);구워먹는치즈;부채살;2차돌;콜라,,이차돌 일산 킨텍스점,경기 고양시 일산동구 월드고양로 19,
e_e000666,2305290004,1,0,0,1,2,4618101902,퍼피펜트하우스,경기 고양시 일산동구 백마로 478,경기 고양시 일산동구 풍동 414-8,3193013,4128510700,5/29/23 14:16,1,23000,소형견;초코라떼(ICE);요거트스무디(ICE),,퍼핏 펜트하우스,경기 고양시 일산동구 백마로 478,
e_e000666,2305290007,1,0,0,1,2,5950402805,왕홍마라,,,,,5/29/23 17:54,3,22500,,,여자친구 집,경기도 고양시 일산서구 대화동,"방문지정보 기입 X, 방문지 정보에 TRAVEL_ID 기록 없음 - 삭제 필요"
e_e000666,2305290007,1,0,0,2,2,8561201948,도로시파스타연정,경기 고양시 일산서구 중앙로 1471,경기 고양시 일산서구 주엽동 136,3192094,4128710200,5/29/23 18:06,1,23300,둘이서 실소 콤보,,여자친구 집,경기 고양시 일산서구 중앙로 1471,
e_e000669,2305270001,1,0,0,1,4,7256300588,프롬스톤,경기 포천시 신북면 아트밸리로 234,,3213027,4165034022,5/27/23 11:24,1,22000,마들렌(레몬);더블초코브라우니;돌크림라떼(ice);천주호에이드;골드메달애플주스,,포천아트밸리,경기 포천시 신북면 아트밸리로 234,
e_e000669,2305270001,3,1,1,2,4,1278613823,포천아트밸리,경기 포천시 신북면 아트밸리로 234,,3213027,4165034022,5/27/23 10:18,1,23000,입장권;탑승권구입,,포천아트밸리,경기 포천시 신북면 아트밸리로 234,
e_e000669,2305260003,1,0,0,1,4,7100202491,하늘다리커피,경기 포천시 영북면 비둘기낭길 191,,4439233,4165039026,5/26/23 16:45,1,8000,,,한탄강 하늘다리,경기 포천시 영북면 비둘기낭길 191,
e_e000669,2305270002,1,0,0,1,4,1270776309,평양면옥,경기 포천시 신북면 틀못이길 9,경기 포천시 신북면 기지리 684,4439718,4165034022,5/27/23 12:48,1,50000,,,평양면옥,경기 포천시 신북면 틀못이길 9,
e_e000669,2305270005,1,2,2,1,4,1278204419,일동농협하나로마트이동점,경기 포천시 이동면 장암1길 19,경기 포천시 이동면 장암리 506-2,4439522,4165038021,5/27/23 15:54,1,41460,오뚜기밥;처음처럼;삼겹살;비비고 썰은배추김치;백설천일염국산구운소금,,프렌즈 펜션 캠핑,경기 포천시 이동면 포화로 123,
e_e000669,2305280001,1,0,0,1,4,8180502501,브릭스퀘어,경기 포천시 이동면 화동로1890번길 67-53,경기 포천시 이동면 연곡리 209-1,4439859,4165038023,5/28/23 10:13,1,19000,아메리카노;말렌카 레몬;마카롱 초코,,브릭 스퀘어,경기 포천시 이동면 화동로1890번길 67-53,
e_e000669,2305280002,2,1,1,1,4,1273935819,산사원,경기 포천시 화현면 화동로432번길 25,경기 포천시 화현면 화현리 512,4439872,4165041021,5/28/23 11:50,1,34000,산사생주;오매락25,,전통술 박물관 산파원 본원,경기 포천시 화현면 화동로432번길 25,
e_e000669,2305280002,3,2,2,1,4,1273935819,산사원,경기 포천시 화현면 화동로432번길 25,경기 포천시 화현면 화현리 512,4439872,4165041021,5/28/23 11:36,1,8000,입장권,,전통술 박물관 산파원 본원,경기 포천시 화현면 화동로432번길 25,
e_e000669,2305280003,1,0,0,1,4,1328616778,(주)광릉불고기(한옥집),경기 남양주시 진접읍 광릉내로 36,경기 남양주시 진접읍 부평리 602-1,3197006,4136025325,5/28/23 13:32,1,47000,돈메밀쌈;공기밥,,광릉 한옥집,경기 남양주시 진접읍 광릉내로 36,
e_e000672,2305210006,1,0,0,1,10,1400771836,담원,경기 시흥시 물왕수변로 150,경기 시흥시 산현동 198,3199022,4139012300,5/21/23 15:50,1,571000,들 코스;소주;맥주;음료,,담원,경기 시흥시 물왕수변로 150,
e_e000673,2305270002,1,0,0,0,1,,현대프리미엄아울렛 송도점,,,,,,1,28000,,2818510600,현대 프리미엄 아울렛 송도점,인천 연수구 송도국제대로 123,
e_e000673,2305270005,1,0,0,0,1,,회랑조개랑,,,,,,1,80000,,2811014500,회랑 조개랑,인천 남동구 장도로 64,
e_e000673,2305280001,1,0,0,0,1,,경복궁삼계탕 영종점,,,,,,1,16000,,2811014500,경복궁 삼계탕 영종점,인천 중구 영종진광장로 46,
e_e000673,2305280002,1,0,0,0,1,,온더플로우,,,,,,1,17000,,2811014500,온 더 플로,인천 중구 월촌길 69,
e_e000680,2306030003,2,0,0,1,3,1248586989,더현대 서울,서울 영등포구 여의대로 108,서울 영등포구 여의도동 22,2118001,1156011000,2006-03-23 15:37,1,37200,,,번 패티 번,서울 영등포구 여의대로 108,
e_e000680,2306030004,1,0,0,1,3,2118897097,더현대서울,서울 영등포구 여의대로 108,서울 영등포구 여의도동 22,2118001,1156011000,2006-03-23 21:18,1,235000,DINNER;GLASS RED;에오,,리스토란테 에오,서울 영등포구 여의대로 108,
e_e000680,2306040001,2,0,0,1,3,1018635543,자라,서울 영등포구 국제금융로 10,서울 영등포구 여의도동 23,3118002,1156011000,2006-04-23 11:22,1,57900,TROUSERS,,IFC 몰,서울 영등포구 국제금융로 10,
e_e000680,2306040001,2,0,0,2,3,8078502027,(유)카페노티드,서울 영등포구 국제금융로 10,,3118002,1156011000,2006-04-23 11:03,1,15500,(D)초코푸딩;(D)딸기크림;(D)시나몬먼치;말돈소금빵;종이백(환경부담금),,IFC 몰,서울 영등포구 국제금융로 10,
e_e000680,2306040002,1,0,0,1,3,4498500084,타코벨,서울 영등포구 국제금융로2길 11,,4154064,1156011000,2006-04-23 11:35,1,25100,트리플 치즈 퀘사디아;소프트 맵시칸 브레드 타코 SET;브리또 보울 콤보;아이스 아메리카노,,타코벨 여의도 메리츠 점,서울 영등포구 국제금융로2길 11,
e_e000680,2306040006,1,0,0,1,3,7588501385,바이킹플렉스,서울 영등포구 영중로 15,,3118024,1156010500,2006-04-23 20:43,1,359150,플렉스 주말 디너,,바이킹스 워프 영등포 타임스퀘어점,서울 영등포구 영중로 15,
e_e000680,2306040007,2,0,0,1,3,1078538838,무인양품 경방 타임스퀘어점,서울 영등포구 영중로 15,,3118024,1156010500,2006-04-23 21:49,1,39900,폴로셔츠,,타임스퀘어,서울 영등포구 영중로 15,
e_e000680,2306040007,2,0,0,2,3,2208783339,COS 타임스퀘어,서울 영등포구 영중로 15,서울 영등포구 영등포동4가 442,3118024,1156010500,2006-04-23 21:52,1,49000,,,타임스퀘어,서울 영등포구 영중로 15,
e_e000680,2306050002,1,0,0,1,3,1060948038,이북집찹쌀순대,서울 용산구 한강대로40길 9,서울 용산구 한강로2가 127-1,4106430,1117012500,2006-05-23 14:34,1,25000,,,이북 집 찹쌀순대 용산점,서울 용산구 한강대로40길 19,
e_e000680,2306050004,2,0,0,1,3,7558100415,(주)엘씨엠,서울 강서구 마곡중앙8로5길 63,서울 강서구 마곡동 782,4145561,1150010500,2006-05-23 16:12,3,160100,포드 GT,,타임스퀘어,서울 영등포구 영중로 15,
e_e000680,2306050006,1,0,0,0,3,,교촌치킨,서울 영등포구 여의대방로67길 11,,,,,1,45000,,1156011000,교촌치킨 여의도점,서울 영등포구 여의대방로67길 11,
e_e000680,2306060001,2,0,0,1,3,8078502027,IFC몰,서울 영등포구 국제금융로 10,,3118002,1156011000,2006-06-23 10:23,1,39500,초코푸딩;라즈베리;우유생크림;얼그레이;카야버터,,IFC 몰,서울 영등포구 국제금융로 10,
e_e000682,2305230002,1,0,0,1,2,1048507883,맥도날드,서울 용산구 한강대로 405,서울 용산구 동자동 43-205,2005005,1117010700,5/23/23 9:18,1,8700,베이컨에그맥머핀/세트;에그맥머핀/콤보,,서울역,서울 용산구 한강대로 405,
e_e000682,2305230005,1,0,0,1,2,7661401561,에그궁,경기 수원시 팔달구 화서문로17번길 6-4,경기 수원시 팔달구 장안동 322-27,4328427,4111513100,5/23/23 12:15,1,30000,명란 오믈렛;투움바 링귀니;제로 콜라,,에그 궁,경기 수원시 팔달구 화서문로17번길 6-4,
e_e000682,2305230006,1,1,1,1,2,4191202020,헤올 커피로스터즈,경기 수원시 팔달구 정조로 902,경기 수원시 팔달구 북수동 8-1,3012006,4111512900,5/23/23 12:32,1,25000,소오름;(다크 ice)아메리카노;브라운치즈 크로플,,헤올커피로스터즈,경기 수원시 팔달구 정조로 902,
e_e000682,2305230009,1,0,0,1,2,6473400177,진미통닭,경기 수원시 팔달구 정조로800번길 21,경기 수원시 팔달구 남수동 117-1,4328281,4111512700,5/23/23 20:20,1,21000,,,진미 통닭,경기 수원시 팔달구 정조로800번길 21,
e_e000682,2305240001,1,0,0,1,2,7808502116,요미우돈 교자,경기 수원시 팔달구 화서문로32번길 28,경기 수원시 팔달구 신풍동 109-7,4328430,4111513000,5/24/23 11:02,1,34500,제로콜라;(냉)넓적우동(한정);미니 가지불고기덮밥;고기교자만두,,요미우돈 교자,경기 수원시 팔달구 화서문로32번길 28,
e_e000682,2305240002,3,0,0,1,2,1358215727,수원문화재단,경기 수원시 팔달구 행궁로 11,,3176017,4111512300,5/24/23 0:00,1,3000,화성행궁 입장권,,화성행궁,경기 수원시 팔달구 정조로 825,
e_e000682,2305240003,1,0,0,1,2,7481001487,류온,경기 수원시 팔달구 창룡대로7번길 16,경기 수원시 팔달구 북수동 297-2,4328342,4111512900,5/24/23 12:45,1,19500,인절미주악;ICE 카페라떼;ICE아메리카노;샤인머스켓주악,,류 옹,경기 수원시 팔달구 창룡대로7번길 16,
e_e000682,2305240005,2,0,0,1,2,8978600204,(주)하얀풍차제과망포,경기 수원시 영통구 영통로 195,,3177018,4111710700,5/24/23 16:35,1,21850,바질크런치;비닐봉투;치즈바게트;호두모카,,하얀 풍차제과 망포역점,경기 수원시 영통구 영통로 195,
e_e000682,2305240006,1,0,0,1,2,1078657147,스토리웨이,경기 수원시 권선구 덕영대로 960,경기 수원시 권선구 세류동 285-2,3012001,4111312600,5/24/23 17:11,1,15200,참치김밥;비빔국수;떡순이,,수원역,경기 수원시 팔달구 덕영대로 924,
e_e000686,2306050003,1,0,0,1,2,4640600453,고봉민김밥인,경기 화성시 남양읍 시청로 121,경기 화성시 남양읍 남양리 2072-13,3210146,4159026221,2006-05-23 8:41,1,19900,,,용인자연휴양림,경기 용인시 처인구 모현읍 초부로 220,
e_e000686,2306050003,3,3,3,1,2,1358300482,용인자연휴양림,경기 용인시 처인구 모현읍 초부로 220,,3203119,4146125323,2006-05-23 10:37,1,5500,입장권,,용인자연휴양림,경기 용인시 처인구 모현읍 초부로 220,
e_e000689,2305270003,1,0,0,1,2,5178501203,카페노티드,서울 종로구 북촌로 6-3,서울 종로구 재동 86,3100004,1111014700,5/27/23 16:38,1,13800,(D)우유생크림도넛;(D)레몬슈가도넛;(I)라즈베리 밀크,,노티스 안국,서울 종로구 북촌로 6-3,
e_e000689,2305270004,1,0,0,1,2,3808501988,북촌도담,서울 종로구 북촌로1길 9,서울 종로구 안국동 133,4100108,1111014100,5/27/23 17:54,1,28000,김치찜 소;콜라;밤막걸리,,북촌도 담,서울 종로구 북촌로1길 9,
e_e000689,2305270005,2,0,0,1,2,2048521356,롯데쇼핑(주) 롯데마트,서울 동대문구 왕산로 214,,3105008,1123010400,5/27/23 20:14,3,42398,간편 흰다리새우(팩);농심 신라면 큰사발;감자;청정원 순창 초고추장;오늘좋은 천일염,,롯데마트 청량리점,서울 동대문구 왕산로 214,
e_e000689,2305280001,3,0,0,0,2,,중랑구민체육센터,신내로 15길 189,,,,,1,8600,,1126010400,중랑구민체육센터,서울 중랑구 신내로15길 189,
e_e000689,2305280001,3,0,0,1,2,,중랑구민체육센터,,,,,5/28/23 15:30,1,8600,입장권,,중랑구민체육센터,서울 중랑구 신내로15길 189,
e_e000689,2305280002,1,0,0,1,2,2041983508,왔다생고기마을,서울 동대문구 외대역동로 80-1,서울 동대문구 이문동 86-83,3105009,1123011000,5/28/23 19:40,1,36000,이베리코삼겹살;냉면,,왔다 생고기 마을,서울 동대문구 외대역동로 80-1,
e_e000689,2305280003,3,0,0,0,2,,제이앤제이 락볼링센터 종로점,우정국로 26,,,,,1,70000,,1111012700,제이앤제이 락 볼링센터 종로점,서울 종로구 종로12길 15,
e_e000689,2305280004,1,0,0,1,2,6701001020,유도리야,서울 종로구 우정국로2길 43,서울 종로구 관철동 18-13,4100214,1111013500,5/28/23 23:44,1,120100,닭염통;모모하이볼;삼겹살대파;새로;은행,,융통성,서울 종로구 우정국로2길 43,
e_e000691,2305210003,1,0,0,1,2,6345200587,둡,서울 성동구 서울숲2길 16,서울 성동구 성수동1가 685-459,4109318,1120011400,5/21/23 13:27,1,55000,SHRIMP EGG BENEDICT;스프라이트;CRAB PASTA,,dooop,서울 성동구 서울숲2길 16-8,
e_e000691,2305210004,1,0,0,1,2,7011501159,글레이셔 박,서울 성동구 서울숲2길 9,서울 성동구 성수동1가 685-491,4109318,1120011400,5/21/23 13:47,1,8000,3 Flavor,,서울숲 카페거리,서울 성동구 서울숲2길 9,
e_e000693,2305200003,3,0,0,1,3,6228700330,송도센트럴공원,인천 연수구 컨벤시아대로 160,인천 연수구 송도동 24-5,2152004,2818510600,5/20/23 12:11,1,4000,주차비,,송도센트럴파크,인천 연수구 컨벤시아대로 160,
e_e000693,2305200004,1,0,0,1,3,8100102135,포케품은초밥,인천 연수구 컨벤시아대로 100,인천 연수구 송도동 21-65,2152004,2818510600,5/20/23 12:39,1,43300,연어회포케_t;방울토마토;(2인세트)초라세트,,포케 품은 초밥,인천광역시 연수구,
e_e000693,2305200007,1,0,0,1,3,6808501869,스윗머드 송도점,인천 연수구 센트럴로 160,인천 연수구 송도동 23-5,3152013,2818510600,5/20/23 15:24,1,14500,브라우니머핀;카페라떼;하와이안 모히또;플레인 요거트 아이스크림,,스위트 머드 송도점,인천 연수구 센트럴로 160,
e_e000695,2305280003,1,0,0,1,2,2180136431,소문난감자탕,서울 성동구 연무장길 45,서울 성동구 성수동2가 315-100,4109413,1120011500,5/28/23 14:27,1,33000,감자탕(소);볶음밥,,소문난 성수 감자탕,서울 성동구 연무장길 45,
e_e000695,2305280004,1,0,0,1,2,2068700972,GLOW,서울 성동구 아차산로9길 20,서울 성동구 성수동2가 277-24,4109399,1120011500,5/28/23 14:58,1,22600,아임 리얼 오레오;복숭아 우유;초코 까눌레;제주 말차 까눌레;ICED아메리카노,,글로우,서울 성동구 아차산로9길 20,
e_e000695,2305280007,2,1,1,1,2,2618107403,주식회사 미디어앤아트 아트샵,서울 성동구 아차산로17길 49,,4109391,1120011500,5/28/23 17:01,1,30100,A2포스터;납작마그넷;패브릭스티커;봉투,,그라운드 시 소 성수,서울 성동구 아차산로17길 49,
e_e000695,2305280009,1,0,0,0,2,,식껍 신읍동점,46-31,,,,,1,39000,,4165010100,식겁 신읍동점,경기 포천시 구절초로 50,
e_e000695,2305290001,1,0,0,1,2,4541900456,콩닭콩닭,경기 가평군 상면 수목원로 402,경기 가평군 상면 행현리 659-1,3216056,4182033023,5/29/23 15:14,3,40000,숯불닭갈비;잣막국수,,콩닭콩닭,경기 가평군 상면 수목원로 402,
e_e000695,2305290002,1,1,1,0,2,,구름산카페,수목원로 238-81,,,,,1,25000,,4182033000,구름산 카페,경기 가평군 상면 수목원로 238-81,
e_e000696,2305190003,1,0,0,1,4,3118515088,행담도휴게소,충남 당진시 신평면 서해안고속도로 275,,1000007,4427038032,5/19/23 20:55,1,4000,슬러시(딸기),,행담도 휴게소 충전소 서울 방향,충남 당진시 신평면 서해안고속도로 275,
e_e000696,2305190003,1,0,0,2,4,6038111270,행담도휴게소 상행점,충남 당진시 신평면 서해안고속도로 275,,1000007,4427038032,5/19/23 20:56,1,7500,맥반석오징어,,행담도 휴게소 충전소 서울 방향,충남 당진시 신평면 서해안고속도로 275,
e_e000696,2305190003,1,0,0,3,4,6038111270,행담도휴게소,충남 당진시 신평면 서해안고속도로 275,충남 당진시 신평면 매산리 513,1000007,4427038032,5/19/23 21:01,1,7500,속도위반우동,,행담도 휴게소 충전소 서울 방향,충남 당진시 신평면 서해안고속도로 275,
e_e000696,2305200002,1,0,0,1,4,2118726090,(주)빨라쪼,서울 용산구 한강대로72길 3,서울 용산구 남영동 131-1,4106448,1117010500,5/20/23 13:28,1,10000,,,서울 장미축제,서울 용산구 한강대로72길 3,
e_e000696,2305200003,1,0,0,1,4,,뽕뜨락피자,서울 중랑구 동일로129길 9,서울 중랑구 중화동 301-85,4118089,1126010300,5/20/23 15:18,1,25900,포마이피자(L),,이문 1차 푸르지오 아파트,서울 동대문구 한천로58길 139,
e_e000696,2305200004,1,0,0,1,4,6553600508,육공판,서울 노원구 공릉로 105-1,서울 노원구 공릉동 633-4,3005050,1135010300,5/20/23 20:50,1,48000,,,육공판 공릉점,서울 노원구 공릉로 105-1,
e_e000696,2305210002,2,1,1,1,4,1604700646,GS25,서울 광진구 능동로 258,서울 광진구 능동 283-6,3104007,1121510200,5/21/23 12:18,1,6400,롯데설레임밀크;빵빠레카스타드;하리보스프링,,GS25 능동 사랑 점,서울 광진구 능동로 258,
e_e000696,2305210003,1,0,0,1,4,,,서울 광진구 능동로 216,서울 광진구 능동 18,3104007,1121510200,5/21/23 12:28,1,8000,,,서울어린이대공원,서울 광진구 능동로 216,
